FirstName,LastName,GameDate,Team,Opponent,Minutes,Seconds,FieldGoals,FieldGoalsAttempted,ThreeFieldGoals,ThreeFieldGoalsAttempted,FreeThrows,FreeThrowsAttempted,OffensiveRebounds,DefensiveRebounds,Assists,Steals,Blocks,Turnovers,Fouls,PlusMinus
Anthony,Tolliver,Wed Dec 07 2016 00:00:00 GMT+0000 (UTC),SAC,DAL,2,58,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Willie,Cauley-Stein,Wed Dec 07 2016 00:00:00 GMT+0000 (UTC),SAC,DAL,15,27,3,5,0,0,0,2,1,2,1,2,0,1,4,-3
Ty,Lawson,Wed Dec 07 2016 00:00:00 GMT+0000 (UTC),SAC,DAL,20,54,3,9,0,1,0,0,0,2,1,2,0,0,1,-3
Garrett,Temple,Wed Dec 07 2016 00:00:00 GMT+0000 (UTC),SAC,DAL,26,47,5,6,4,4,3,4,0,3,3,0,0,1,5,10
Matt,Barnes,Wed Dec 07 2016 00:00:00 GMT+0000 (UTC),SAC,DAL,23,45,1,2,0,1,0,0,0,3,5,1,0,1,4,0
Omri,Casspi,Wed Dec 07 2016 00:00:00 GMT+0000 (UTC),SAC,DAL,18,6,5,7,0,1,0,0,0,5,3,0,0,1,1,-3
Darren,Collison,Wed Dec 07 2016 00:00:00 GMT+0000 (UTC),SAC,DAL,30,21,5,10,2,4,7,8,1,2,3,0,0,5,1,29
Ben,McLemore,Wed Dec 07 2016 00:00:00 GMT+0000 (UTC),SAC,DAL,21,7,3,11,1,6,2,2,0,1,0,0,0,1,1,24
Kosta,Koufos,Wed Dec 07 2016 00:00:00 GMT+0000 (UTC),SAC,DAL,17,6,4,4,0,0,0,0,1,3,0,1,0,0,2,31
DeMarcus,Cousins,Wed Dec 07 2016 00:00:00 GMT+0000 (UTC),SAC,DAL,32,33,10,16,2,2,2,3,2,12,7,0,3,2,3,34
Rudy,Gay,Wed Dec 07 2016 00:00:00 GMT+0000 (UTC),SAC,DAL,30,56,8,14,1,3,2,2,1,2,4,4,0,2,1,35
Christian,Wood,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),CHA,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Harrison,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),CHA,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Treveon,Graham,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),CHA,ORL,5,11,1,2,0,1,2,2,0,1,0,0,0,0,0,-8
Brian,Roberts,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),CHA,ORL,7,3,0,1,0,0,0,0,0,0,0,0,0,2,2,-6
Spencer,Hawes,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),CHA,ORL,7,34,1,4,0,2,0,0,0,1,1,0,0,1,1,-4
Jeremy,Lamb,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),CHA,ORL,19,9,6,8,0,1,0,0,1,7,2,1,0,0,3,8
Roy,Hibbert,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),CHA,ORL,17,52,0,6,0,0,3,6,1,4,0,0,3,0,2,16
Ramon,Sessions,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),CHA,ORL,17,52,5,8,2,2,0,0,0,3,1,0,1,1,0,9
Frank,Kaminsky,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),CHA,ORL,27,26,1,7,1,4,5,6,2,7,4,0,1,0,0,11
Marco,Belinelli,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),CHA,ORL,20,31,3,6,0,1,1,1,0,3,1,0,0,0,1,17
Kemba,Walker,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),CHA,ORL,24,57,7,13,1,3,0,0,0,0,5,1,0,3,0,20
Nicolas,Batum,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),CHA,ORL,28,51,6,11,4,4,0,0,1,8,7,0,0,2,1,13
Cody,Zeller,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),CHA,ORL,22,26,4,5,0,0,1,2,4,3,1,1,0,1,1,9
Marvin,Williams,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),CHA,ORL,20,34,1,5,1,4,2,2,1,5,0,1,0,2,1,10
Michael,Kidd-Gilchrist,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),CHA,ORL,20,34,6,9,0,0,4,4,3,4,1,0,0,0,1,10
Stephen,Zimmerman,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),ORL,CHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arinze,Onuaku,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),ORL,CHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Damjan,Rudez,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),ORL,CHA,8,28,4,6,1,3,0,0,0,2,0,0,0,0,1,4
CJ,Wilcox,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),ORL,CHA,8,28,1,3,0,2,0,0,0,2,2,0,0,0,0,4
C.J.,Watson,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),ORL,CHA,8,28,0,0,0,0,0,0,0,0,1,0,0,0,0,4
Mario,Hezonja,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),ORL,CHA,8,28,1,3,1,2,0,0,0,2,1,0,0,0,1,4
Jodie,Meeks,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),ORL,CHA,19,30,0,8,0,4,4,4,1,4,2,1,0,0,1,-5
Elfrid,Payton,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),ORL,CHA,23,22,4,13,0,3,0,0,2,2,6,0,1,3,1,-15
Nikola,Vucevic,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),ORL,CHA,22,42,3,10,0,0,1,2,0,4,2,1,0,0,3,-14
Jeff,Green,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),ORL,CHA,23,32,1,5,0,1,1,1,1,3,2,0,0,1,0,-2
D.J.,Augustin,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),ORL,CHA,19,10,3,10,2,7,0,0,0,2,1,2,0,0,2,-12
Evan,Fournier,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),ORL,CHA,24,20,6,11,2,6,0,0,0,2,0,0,0,0,2,-30
Bismack,Biyombo,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),ORL,CHA,15,33,4,5,0,0,1,3,1,2,0,0,0,2,4,-7
Serge,Ibaka,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),ORL,CHA,29,2,3,9,2,4,4,4,2,5,3,0,1,1,1,-21
Aaron,Gordon,Fri Dec 09 2016 00:00:00 GMT+0000 (UTC),ORL,CHA,28,57,4,8,1,2,0,0,2,1,2,2,0,1,1,-15
Reggie,Jackson,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),DET,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael,Gbinije,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),DET,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boban,Marjanovic,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),DET,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darrun,Hilliard,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),DET,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henry,Ellenson,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),DET,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stanley,Johnson,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),DET,HOU,9,45,1,3,0,1,0,0,0,1,0,0,0,0,2,-16
Reggie,Bullock,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),DET,HOU,10,1,3,5,0,1,0,0,2,0,0,0,0,0,0,1
Beno,Udrih,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),DET,HOU,16,21,1,2,1,1,0,0,0,2,7,1,0,1,0,9
Aron,Baynes,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),DET,HOU,13,59,0,3,0,0,2,2,0,1,0,0,0,1,1,5
Jon,Leuer,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),DET,HOU,31,19,4,9,0,0,4,4,2,6,0,0,1,2,2,-6
Ish,Smith,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),DET,HOU,31,25,3,9,2,3,2,2,1,3,8,0,1,1,1,-8
Kentavious,Caldwell-Pope,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),DET,HOU,38,7,9,15,3,6,5,7,0,1,2,2,0,4,4,-3
Andre,Drummond,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),DET,HOU,34,1,6,18,0,0,1,6,6,10,1,4,0,3,2,-7
Marcus,Morris,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),DET,HOU,34,33,5,15,1,4,2,2,0,2,0,0,1,0,4,11
Tobias,Harris,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),DET,HOU,20,28,4,8,0,1,1,1,1,1,1,0,0,2,4,4
Kyle,Wiltjer,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),HOU,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chinanu,Onuaku,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),HOU,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KJ,McDaniels,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),HOU,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montrezl,Harrell,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),HOU,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler,Ennis,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),HOU,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bobby,Brown,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),HOU,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corey,Brewer,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),HOU,DET,13,29,2,3,1,2,2,4,0,1,0,0,0,0,1,-2
Sam,Dekker,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),HOU,DET,24,40,5,8,2,2,0,0,0,4,1,0,0,0,1,2
,Nene,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),HOU,DET,12,59,2,4,0,0,0,0,2,5,1,1,1,3,5,8
Eric,Gordon,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),HOU,DET,29,19,0,5,0,3,0,0,0,1,2,1,1,2,1,4
Patrick,Beverley,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),HOU,DET,23,22,4,7,1,2,0,0,1,0,1,1,0,1,3,-14
James,Harden,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),HOU,DET,37,38,6,17,2,9,14,19,2,6,11,0,1,6,2,5
Clint,Capela,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),HOU,DET,35,1,7,10,0,0,1,2,4,8,2,0,2,2,5,-6
Ryan,Anderson,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),HOU,DET,29,1,4,9,0,3,2,2,1,5,1,0,1,0,1,9
Trevor,Ariza,Mon Nov 21 2016 00:00:00 GMT+0000 (UTC),HOU,DET,34,31,5,15,4,10,0,0,2,4,3,1,0,1,1,4
Alonzo,Gee,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),DEN,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malik,Beasley,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),DEN,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike,Miller,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),DEN,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan,Hernangomez,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),DEN,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darrell,Arthur,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),DEN,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jusuf,Nurkic,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),DEN,POR,4,30,1,2,0,0,0,0,1,3,0,0,0,0,2,5
Will,Barton,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),DEN,POR,23,1,3,8,3,6,6,6,0,1,2,1,1,2,1,1
Jameer,Nelson,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),DEN,POR,26,14,6,11,1,2,2,2,0,0,3,1,0,1,3,2
Jamal,Murray,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),DEN,POR,16,26,1,6,0,2,2,2,1,1,1,1,0,1,2,7
Kenneth,Faried,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),DEN,POR,25,36,3,5,0,0,5,6,2,7,0,1,2,2,4,-1
Emmanuel,Mudiay,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),DEN,POR,21,46,3,6,2,3,2,2,0,0,4,1,0,4,2,10
Gary,Harris,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),DEN,POR,31,39,7,11,3,4,1,1,0,4,6,2,1,0,4,13
Nikola,Jokic,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),DEN,POR,19,23,5,6,1,1,2,3,0,4,5,0,0,1,5,15
Wilson,Chandler,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),DEN,POR,35,14,6,16,2,7,3,5,1,7,3,2,0,2,3,0
Danilo,Gallinari,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),DEN,POR,36,11,8,13,3,6,8,8,0,4,3,1,0,2,2,8
Festus,Ezeli,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),POR,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Al-Farouq,Aminu,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),POR,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shabazz,Napier,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),POR,DEN,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,2
Tim,Quarterman,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),POR,DEN,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Pat,Connaughton,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),POR,DEN,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Jake,Layman,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),POR,DEN,3,40,0,1,0,1,0,0,1,0,0,0,0,0,0,2
Ed,Davis,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),POR,DEN,15,7,0,3,0,0,2,2,4,3,0,0,0,1,2,2
Meyers,Leonard,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),POR,DEN,9,44,1,3,1,3,0,0,0,1,0,0,0,0,1,-1
Allen,Crabbe,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),POR,DEN,27,44,2,6,1,3,4,4,1,3,0,0,0,1,5,-5
Evan,Turner,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),POR,DEN,25,18,3,11,0,1,3,4,2,3,2,3,1,3,1,-17
Damian,Lillard,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),POR,DEN,37,53,13,22,4,8,10,11,0,3,10,0,0,5,2,-11
CJ,McCollum,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),POR,DEN,34,44,8,17,1,4,6,6,0,3,4,0,2,1,4,-7
Mason,Plumlee,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),POR,DEN,27,41,8,10,0,0,3,7,3,4,4,2,0,0,2,-16
Noah,Vonleh,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),POR,DEN,18,21,3,8,0,0,0,0,3,4,0,0,0,1,3,-5
Maurice,Harkless,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),POR,DEN,36,10,3,7,1,3,2,2,1,2,1,1,1,2,5,-8
Anderson,Varejao,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),GSW,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Damian,Jones,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),GSW,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Michael,McAdoo,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),GSW,HOU,8,19,2,2,0,0,0,0,0,2,1,1,0,0,1,1
David,West,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),GSW,HOU,3,18,0,2,0,0,0,0,0,2,0,0,0,1,2,-4
Shaun,Livingston,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),GSW,HOU,19,45,2,4,0,0,0,0,1,2,3,1,0,0,2,-10
Ian,Clark,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),GSW,HOU,12,6,2,6,0,2,0,0,1,0,1,0,0,0,0,2
Kevon,Looney,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),GSW,HOU,1,18,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
Patrick,McCaw,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),GSW,HOU,9,26,0,0,0,0,0,0,0,1,1,0,0,1,1,-11
JaVale,McGee,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),GSW,HOU,4,4,0,0,0,0,1,2,0,1,0,2,0,1,1,-2
Andre,Iguodala,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),GSW,HOU,41,43,3,4,2,3,2,4,1,2,5,0,0,0,2,14
Stephen,Curry,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),GSW,HOU,38,23,9,22,4,13,6,6,1,2,5,3,1,5,6,10
Klay,Thompson,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),GSW,HOU,47,12,4,20,3,13,4,6,0,6,3,0,0,2,1,-6
Zaza,Pachulia,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),GSW,HOU,8,23,0,1,0,0,2,2,3,0,1,0,1,1,2,-14
Draymond,Green,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),GSW,HOU,46,55,9,15,0,2,2,5,5,10,9,2,1,4,6,1
Kevin,Durant,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),GSW,HOU,49,8,12,28,3,11,12,12,1,13,2,3,3,2,3,-5
Chinanu,Onuaku,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),HOU,GSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bobby,Brown,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),HOU,GSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle,Wiltjer,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),HOU,GSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Nene,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),HOU,GSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KJ,McDaniels,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),HOU,GSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler,Ennis,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),HOU,GSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corey,Brewer,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),HOU,GSW,12,56,1,3,0,1,0,0,0,2,1,1,0,0,1,11
Sam,Dekker,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),HOU,GSW,26,8,4,9,2,3,1,2,4,4,2,2,0,2,4,9
Montrezl,Harrell,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),HOU,GSW,24,47,6,10,0,0,1,1,5,5,1,0,1,0,3,4
Eric,Gordon,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),HOU,GSW,38,45,9,19,4,9,1,1,0,1,5,1,0,3,3,-2
Patrick,Beverley,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),HOU,GSW,28,58,1,6,1,3,0,0,1,6,2,4,0,2,2,21
James,Harden,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),HOU,GSW,45,48,8,23,2,11,11,14,1,14,13,2,1,7,4,-6
Clint,Capela,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),HOU,GSW,24,52,5,8,0,0,0,3,1,3,0,0,2,3,4,-9
Ryan,Anderson,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),HOU,GSW,44,54,9,17,5,10,6,7,2,3,0,0,0,2,4,2
Trevor,Ariza,Thu Dec 01 2016 00:00:00 GMT+0000 (UTC),HOU,GSW,42,52,5,13,0,7,2,2,1,3,2,1,0,0,3,-5
Georges,Niang,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),IND,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rakeem,Christmas,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),IND,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Young,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),IND,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Seraphin,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),IND,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lavoy,Allen,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),IND,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Brooks,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),IND,POR,13,19,1,6,0,2,1,1,1,1,2,2,0,1,0,2
Glenn,Robinson III,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),IND,POR,14,14,2,2,1,1,0,0,0,1,0,0,0,1,1,-8
CJ,Miles,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),IND,POR,13,44,0,3,0,2,0,0,0,2,2,1,1,0,0,0
Rodney,Stuckey,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),IND,POR,26,54,1,5,0,2,4,4,0,3,2,0,0,3,2,12
Al,Jefferson,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),IND,POR,15,1,4,9,0,0,2,3,2,6,1,0,1,0,1,-3
Jeff,Teague,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),IND,POR,29,36,3,7,2,2,1,2,0,1,6,2,1,3,2,9
Monta,Ellis,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),IND,POR,18,40,2,3,0,1,6,7,0,0,5,0,0,0,1,-3
Myles,Turner,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),IND,POR,32,59,5,8,1,1,3,4,3,5,1,1,3,0,3,10
Thaddeus,Young,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),IND,POR,39,36,9,13,6,8,0,0,3,6,2,2,3,3,1,12
Paul,George,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),IND,POR,35,57,13,27,5,10,6,7,1,4,3,3,0,2,2,4
Tim,Quarterman,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),POR,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Festus,Ezeli,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),POR,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shabazz,Napier,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),POR,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Layman,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),POR,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pat,Connaughton,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),POR,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Al-Farouq,Aminu,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),POR,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noah,Vonleh,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),POR,IND,6,43,2,2,0,0,2,2,1,1,0,0,0,0,1,2
Evan,Turner,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),POR,IND,20,50,2,6,1,2,0,0,0,3,2,2,0,2,1,-11
Allen,Crabbe,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),POR,IND,25,54,3,4,2,2,0,0,0,5,3,1,0,1,4,-14
Meyers,Leonard,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),POR,IND,22,10,2,7,0,4,0,0,0,4,0,0,0,2,2,-11
Damian,Lillard,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),POR,IND,36,45,10,24,5,14,8,9,1,2,9,0,0,2,4,-1
CJ,McCollum,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),POR,IND,37,27,12,22,7,11,3,3,1,3,4,0,3,3,1,-5
Mason,Plumlee,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),POR,IND,25,45,3,4,0,0,2,2,1,8,2,0,0,4,4,4
Ed,Davis,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),POR,IND,33,54,3,6,0,0,0,0,4,6,2,2,1,2,1,2
Maurice,Harkless,Sat Dec 10 2016 00:00:00 GMT+0000 (UTC),POR,IND,30,32,3,7,1,4,0,0,1,0,0,1,0,1,2,-1
Zaza,Pachulia,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),GSW,NYK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Damian,Jones,Thu Dec 15 2016 00:00:00 GMT+0000 (UTC),GSW,NYK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
